forehead_height_cm,forehead_width_cm,lips_thin,nose_wide,nose_long,distance_nose_to_lip_long
5.6,14.3,1.0,1.0,0.0,1.0
5.1,14.7,1.0,1.0,0.0,1.0
5.8,13.0,0.0,0.0,0.0,0.0
6.6,12.1,1.0,1.0,1.0,1.0
5.8,13.0,1.0,1.0,1.0,1.0
5.4,13.1,1.0,1.0,1.0,1.0
5.2,13.4,1.0,0.0,0.0,0.0
6.3,12.4,1.0,0.0,1.0,1.0
5.9,12.7,1.0,0.0,0.0,0.0
6.1,11.8,0.0,1.0,1.0,1.0
5.5,14.0,0.0,0.0,0.0,0.0
5.3,13.7,1.0,0.0,1.0,1.0
5.7,11.9,0.0,0.0,0.0,0.0
6.2,12.1,0.0,0.0,0.0,0.0
6.0,11.5,1.0,1.0,0.0,0.0
6.0,11.9,0.0,0.0,1.0,0.0
5.3,13.7,0.0,0.0,0.0,0.0
6.3,14.3,0.0,1.0,1.0,1.0
5.3,11.9,1.0,1.0,1.0,1.0
6.1,11.6,0.0,0.0,1.0,0.0
5.8,13.5,0.0,1.0,1.0,1.0
5.8,12.6,1.0,1.0,1.0,1.0
7.1,13.4,1.0,0.0,1.0,1.0
6.5,13.5,0.0,0.0,0.0,0.0
5.9,13.5,0.0,1.0,0.0,0.0
5.7,11.9,1.0,1.0,1.0,1.0
5.5,13.5,1.0,0.0,0.0,0.0
5.8,13.4,1.0,0.0,0.0,0.0
5.5,12.8,1.0,0.0,1.0,0.0
6.3,13.4,0.0,0.0,0.0,0.0
5.7,14.4,1.0,1.0,1.0,1.0
6.1,11.8,0.0,0.0,0.0,0.0
6.1,13.7,0.0,1.0,0.0,0.0
5.8,11.6,0.0,0.0,0.0,0.0
6.8,13.3,0.0,1.0,1.0,1.0
6.6,13.2,1.0,1.0,1.0,1.0
5.3,13.9,0.0,0.0,1.0,0.0
5.8,12.3,0.0,0.0,0.0,0.0
5.3,13.3,1.0,1.0,1.0,0.0
5.2,13.8,0.0,0.0,0.0,0.0
5.5,14.2,0.0,0.0,0.0,0.0
6.5,11.5,0.0,0.0,0.0,0.0
6.7,14.6,1.0,1.0,1.0,1.0
5.8,15.0,1.0,1.0,1.0,1.0
5.9,12.9,0.0,0.0,0.0,0.0
5.6,12.6,1.0,0.0,1.0,1.0
5.7,12.5,0.0,0.0,0.0,0.0
5.9,11.9,0.0,0.0,0.0,1.0
5.3,12.9,0.0,0.0,0.0,0.0
6.5,12.6,0.0,0.0,0.0,0.0
5.1,15.2,1.0,1.0,0.0,1.0
6.7,11.6,1.0,1.0,1.0,1.0
5.7,12.9,0.0,0.0,0.0,0.0
5.1,12.8,0.0,0.0,0.0,0.0
7.1,15.5,1.0,1.0,1.0,1.0
5.5,12.0,0.0,0.0,0.0,0.0
5.7,11.6,0.0,0.0,0.0,0.0
6.5,13.6,0.0,0.0,0.0,0.0
6.1,13.9,0.0,0.0,0.0,0.0
5.1,14.2,0.0,0.0,1.0,0.0
5.3,14.5,1.0,1.0,1.0,1.0
5.5,11.6,0.0,0.0,0.0,0.0
6.0,11.5,0.0,0.0,0.0,0.0
6.2,11.8,0.0,0.0,0.0,1.0
5.4,11.7,1.0,1.0,1.0,1.0
5.9,12.9,0.0,0.0,0.0,0.0
6.6,12.3,1.0,1.0,1.0,1.0
5.6,14.8,1.0,1.0,1.0,1.0
6.3,14.4,1.0,1.0,1.0,0.0
6.8,14.6,1.0,1.0,1.0,1.0
5.3,13.3,0.0,1.0,0.0,0.0
5.4,12.7,0.0,0.0,0.0,0.0
5.8,11.6,1.0,1.0,1.0,1.0
5.2,13.2,0.0,0.0,0.0,0.0
5.6,12.5,1.0,0.0,0.0,0.0
5.4,12.2,1.0,0.0,1.0,1.0
5.5,13.3,0.0,0.0,0.0,1.0
6.8,14.8,1.0,1.0,1.0,1.0
6.1,12.6,0.0,0.0,0.0,0.0
5.3,15.2,1.0,1.0,1.0,1.0
5.8,13.6,0.0,0.0,0.0,0.0
6.8,12.6,1.0,1.0,1.0,1.0
5.3,12.0,0.0,0.0,0.0,0.0
6.2,11.7,0.0,0.0,0.0,0.0
5.4,14.3,1.0,1.0,1.0,1.0
5.5,13.4,0.0,0.0,1.0,0.0
6.8,12.7,0.0,0.0,1.0,1.0
6.5,14.2,0.0,0.0,0.0,0.0
6.2,13.8,1.0,1.0,0.0,1.0
6.5,12.3,0.0,0.0,0.0,1.0
5.7,11.5,1.0,1.0,1.0,1.0
6.2,14.1,0.0,0.0,0.0,0.0
6.3,13.2,0.0,0.0,0.0,1.0
6.5,11.8,0.0,0.0,0.0,0.0
6.5,12.3,1.0,1.0,1.0,1.0
5.8,12.3,1.0,0.0,1.0,0.0
5.8,12.1,0.0,0.0,1.0,0.0
6.9,14.9,1.0,1.0,1.0,1.0
5.3,12.4,1.0,1.0,1.0,1.0
5.6,14.8,1.0,0.0,1.0,1.0
5.7,11.5,0.0,0.0,0.0,0.0
6.6,14.6,0.0,1.0,1.0,1.0
7.0,12.3,1.0,0.0,1.0,1.0
5.1,13.2,1.0,1.0,1.0,1.0
6.5,11.7,1.0,1.0,1.0,1.0
5.1,12.2,0.0,0.0,1.0,0.0
5.6,12.1,0.0,0.0,0.0,0.0
6.4,14.7,1.0,1.0,1.0,1.0
6.4,15.0,1.0,1.0,1.0,0.0
6.3,15.0,1.0,1.0,1.0,1.0
6.1,13.4,0.0,0.0,0.0,0.0
6.4,12.7,0.0,0.0,0.0,0.0
7.0,12.3,1.0,1.0,1.0,1.0
6.2,14.5,0.0,1.0,1.0,1.0
5.6,11.9,1.0,1.0,1.0,1.0
5.6,13.1,1.0,1.0,1.0,1.0
6.0,11.4,0.0,0.0,0.0,0.0
5.1,12.9,0.0,0.0,0.0,1.0
6.7,11.6,0.0,1.0,1.0,0.0
6.5,13.4,0.0,0.0,0.0,1.0
5.9,14.0,0.0,0.0,0.0,0.0
6.4,11.9,0.0,1.0,1.0,1.0
5.1,12.3,0.0,0.0,0.0,0.0
7.1,12.0,0.0,1.0,0.0,0.0
5.6,12.9,0.0,0.0,0.0,0.0
5.3,12.0,0.0,0.0,0.0,0.0
5.8,12.5,1.0,1.0,1.0,1.0
7.1,12.8,0.0,1.0,1.0,1.0
5.1,12.7,0.0,0.0,0.0,0.0
7.1,11.7,1.0,1.0,1.0,0.0
6.9,14.8,1.0,0.0,1.0,1.0
6.1,12.6,0.0,0.0,0.0,0.0
5.3,12.9,0.0,0.0,0.0,0.0
7.0,12.9,1.0,1.0,1.0,1.0
5.6,12.3,0.0,0.0,0.0,0.0
5.2,12.8,0.0,0.0,0.0,0.0
5.3,12.1,1.0,0.0,1.0,1.0
5.1,13.1,0.0,0.0,0.0,0.0
6.0,12.3,0.0,0.0,0.0,1.0
6.2,12.0,1.0,1.0,1.0,0.0
5.8,15.3,0.0,1.0,1.0,0.0
5.6,13.5,0.0,0.0,0.0,1.0
6.7,11.9,1.0,1.0,1.0,1.0
5.1,12.0,1.0,1.0,1.0,1.0
6.1,13.2,0.0,0.0,1.0,0.0
5.3,15.5,1.0,0.0,1.0,1.0
5.8,13.0,0.0,1.0,0.0,0.0
6.8,14.5,0.0,1.0,1.0,1.0
5.8,13.8,0.0,0.0,0.0,0.0
6.5,14.6,0.0,1.0,1.0,1.0
6.9,12.2,1.0,1.0,1.0,1.0
6.0,12.9,0.0,0.0,0.0,1.0
5.4,11.6,0.0,1.0,1.0,1.0
5.6,12.4,0.0,0.0,0.0,0.0
5.8,11.4,0.0,0.0,1.0,0.0
5.1,13.0,1.0,0.0,0.0,0.0
5.1,13.7,0.0,0.0,0.0,0.0
5.2,11.9,0.0,0.0,0.0,0.0
5.9,14.2,0.0,0.0,0.0,0.0
5.8,13.7,1.0,1.0,1.0,1.0
5.3,12.9,0.0,0.0,0.0,0.0
5.4,12.6,0.0,1.0,0.0,0.0
5.4,13.0,0.0,0.0,1.0,1.0
6.0,13.8,0.0,0.0,0.0,0.0
6.2,12.4,0.0,0.0,0.0,0.0
6.4,15.3,1.0,1.0,1.0,1.0
5.7,11.5,0.0,0.0,0.0,0.0
5.3,13.0,0.0,0.0,0.0,0.0
5.2,11.8,0.0,0.0,0.0,0.0
6.5,13.8,1.0,0.0,0.0,0.0
6.1,12.7,1.0,1.0,1.0,1.0
6.1,14.9,1.0,1.0,1.0,1.0
6.2,12.2,0.0,0.0,1.0,0.0
5.6,13.8,0.0,0.0,0.0,0.0
5.4,13.8,0.0,0.0,0.0,0.0
5.9,13.3,0.0,0.0,0.0,1.0
6.4,14.2,0.0,0.0,0.0,0.0
6.8,14.1,1.0,0.0,0.0,1.0
5.4,12.1,0.0,0.0,0.0,0.0
6.1,11.4,0.0,0.0,1.0,1.0
6.6,13.4,1.0,1.0,1.0,1.0
6.4,13.9,0.0,0.0,1.0,0.0
5.8,11.4,0.0,0.0,0.0,0.0
5.9,13.5,1.0,1.0,0.0,1.0
5.5,11.7,0.0,0.0,0.0,0.0
5.5,11.7,0.0,0.0,0.0,0.0
6.0,12.0,1.0,1.0,1.0,1.0
6.3,13.9,1.0,1.0,1.0,1.0
5.5,11.6,1.0,0.0,0.0,1.0
6.0,13.2,0.0,0.0,1.0,0.0
6.3,12.0,1.0,0.0,1.0,1.0
5.9,14.3,0.0,0.0,0.0,0.0
5.2,14.3,1.0,0.0,1.0,1.0
5.9,14.4,1.0,1.0,1.0,1.0
5.7,11.7,0.0,0.0,0.0,0.0
6.2,13.2,0.0,0.0,0.0,0.0
6.4,12.5,1.0,1.0,1.0,0.0
5.3,13.9,0.0,0.0,0.0,0.0
5.4,12.9,0.0,0.0,0.0,0.0
6.0,15.5,1.0,1.0,1.0,1.0
6.9,15.0,1.0,1.0,1.0,1.0
6.6,13.6,1.0,1.0,1.0,1.0
5.3,13.9,0.0,0.0,0.0,0.0
6.1,13.2,0.0,0.0,0.0,0.0
6.2,13.1,1.0,0.0,0.0,0.0
5.7,14.2,0.0,0.0,0.0,0.0
7.1,12.8,1.0,1.0,1.0,1.0
5.5,13.2,1.0,1.0,1.0,1.0
5.9,13.4,1.0,0.0,0.0,0.0
6.1,15.4,1.0,1.0,1.0,1.0
6.0,11.6,0.0,0.0,0.0,0.0
6.4,12.6,0.0,0.0,0.0,0.0
5.7,14.4,1.0,1.0,1.0,1.0
5.6,14.3,1.0,1.0,1.0,1.0
5.1,14.1,0.0,0.0,0.0,0.0
6.3,13.6,1.0,1.0,1.0,1.0
5.9,12.2,0.0,0.0,1.0,0.0
5.9,11.5,1.0,1.0,1.0,1.0
6.4,13.9,0.0,0.0,1.0,0.0
5.4,14.9,1.0,1.0,1.0,0.0
6.0,14.3,1.0,1.0,1.0,1.0
5.3,15.4,1.0,0.0,0.0,0.0
5.5,13.3,0.0,0.0,0.0,0.0
6.1,13.9,0.0,1.0,0.0,0.0
5.2,14.3,0.0,0.0,0.0,0.0
7.0,14.3,1.0,1.0,1.0,1.0
6.1,15.5,1.0,1.0,1.0,1.0
5.9,12.0,0.0,1.0,0.0,0.0
5.7,13.4,0.0,1.0,0.0,0.0
5.7,14.0,0.0,0.0,0.0,0.0
5.3,12.4,1.0,0.0,1.0,1.0
6.7,12.6,1.0,1.0,1.0,1.0
6.3,12.0,0.0,0.0,0.0,0.0
6.6,14.9,1.0,1.0,1.0,1.0
5.1,13.9,1.0,0.0,1.0,1.0
5.1,12.3,0.0,0.0,0.0,0.0
5.2,12.2,0.0,1.0,1.0,1.0
5.2,12.0,1.0,1.0,1.0,1.0
5.5,12.7,0.0,0.0,0.0,1.0
5.5,11.9,0.0,1.0,0.0,0.0
6.0,13.7,0.0,0.0,0.0,1.0
6.2,11.8,0.0,0.0,1.0,0.0
5.3,15.0,1.0,1.0,1.0,1.0
6.1,12.5,0.0,0.0,0.0,0.0
5.2,15.4,1.0,1.0,1.0,1.0
5.5,12.9,0.0,0.0,0.0,0.0
5.8,12.3,0.0,1.0,1.0,1.0
5.2,13.3,0.0,1.0,0.0,0.0
5.5,11.4,0.0,0.0,1.0,1.0
5.3,12.1,1.0,1.0,1.0,1.0
5.7,12.9,0.0,0.0,1.0,0.0
5.8,12.2,1.0,0.0,0.0,0.0
6.3,12.2,0.0,0.0,0.0,1.0
6.5,11.9,1.0,1.0,1.0,1.0
6.3,13.0,0.0,0.0,0.0,0.0
5.8,13.8,0.0,0.0,0.0,0.0
6.1,12.3,0.0,0.0,0.0,1.0
5.9,15.5,1.0,1.0,1.0,1.0
5.1,11.6,1.0,1.0,1.0,1.0
6.5,14.2,0.0,0.0,0.0,0.0
6.8,14.4,1.0,1.0,1.0,0.0
6.3,13.3,0.0,0.0,0.0,0.0
5.6,14.4,0.0,1.0,1.0,1.0
6.1,12.8,0.0,0.0,0.0,0.0
5.8,13.5,1.0,1.0,1.0,0.0
6.4,12.6,0.0,0.0,0.0,1.0
5.6,11.9,0.0,0.0,0.0,0.0
6.0,13.6,1.0,1.0,1.0,1.0
5.5,14.2,1.0,1.0,1.0,1.0
5.8,15.2,1.0,0.0,1.0,1.0
5.2,15.3,1.0,1.0,1.0,0.0
6.9,15.3,1.0,1.0,1.0,1.0
5.5,13.0,0.0,0.0,0.0,0.0
6.4,13.0,1.0,1.0,0.0,0.0
5.5,14.9,1.0,1.0,1.0,1.0
6.5,13.3,0.0,0.0,0.0,0.0
5.8,11.4,0.0,0.0,0.0,0.0
5.9,11.5,1.0,1.0,1.0,1.0
6.1,12.3,1.0,1.0,0.0,1.0
5.6,13.3,1.0,0.0,1.0,1.0
5.2,15.3,1.0,1.0,1.0,1.0
6.2,12.8,1.0,1.0,0.0,1.0
6.8,12.7,1.0,1.0,1.0,1.0
5.9,11.9,0.0,0.0,0.0,1.0
6.3,12.1,0.0,0.0,0.0,0.0
5.5,13.1,0.0,0.0,0.0,0.0
5.2,14.0,0.0,0.0,0.0,0.0
5.4,11.7,1.0,0.0,1.0,1.0
5.5,11.6,1.0,1.0,0.0,1.0
5.4,12.6,0.0,0.0,1.0,0.0
5.7,11.4,0.0,0.0,0.0,0.0
6.2,13.4,0.0,0.0,1.0,0.0
5.6,14.1,1.0,1.0,1.0,1.0
5.5,13.8,1.0,0.0,0.0,0.0
5.6,12.0,0.0,0.0,0.0,0.0
5.4,12.8,1.0,1.0,1.0,1.0
5.7,12.5,0.0,1.0,0.0,1.0
6.8,12.9,1.0,1.0,1.0,1.0
5.6,14.4,1.0,1.0,1.0,1.0
5.6,15.1,1.0,1.0,0.0,1.0
6.7,11.8,0.0,1.0,1.0,0.0
5.1,12.1,0.0,1.0,1.0,0.0
6.2,13.2,1.0,1.0,1.0,1.0
5.2,13.7,0.0,0.0,0.0,0.0
6.3,12.7,0.0,0.0,0.0,0.0
5.4,14.3,0.0,0.0,0.0,0.0
6.2,12.1,1.0,1.0,1.0,1.0
5.7,15.2,1.0,0.0,0.0,1.0
5.5,15.1,1.0,1.0,1.0,1.0
6.1,14.0,1.0,1.0,1.0,1.0
5.9,14.4,1.0,1.0,1.0,1.0
5.8,11.9,0.0,0.0,1.0,0.0
6.4,14.0,0.0,0.0,0.0,0.0
6.1,14.7,0.0,1.0,1.0,0.0
5.4,14.4,1.0,1.0,1.0,1.0
5.4,14.1,1.0,1.0,1.0,1.0
5.6,13.0,1.0,1.0,1.0,1.0
5.1,15.3,0.0,1.0,1.0,1.0
5.3,13.3,0.0,0.0,0.0,0.0
6.1,15.3,1.0,1.0,1.0,1.0
5.5,13.9,0.0,0.0,0.0,0.0
5.3,11.9,0.0,0.0,0.0,0.0
7.0,13.5,1.0,1.0,1.0,1.0
5.3,14.7,1.0,1.0,1.0,1.0
6.5,14.2,1.0,1.0,1.0,1.0
7.0,15.2,1.0,1.0,1.0,0.0
5.2,11.9,1.0,1.0,0.0,1.0
6.4,14.3,0.0,1.0,0.0,0.0
5.2,11.7,0.0,0.0,0.0,0.0
6.1,11.5,0.0,1.0,0.0,0.0
5.8,15.3,1.0,1.0,1.0,1.0
5.7,13.9,0.0,0.0,0.0,0.0
6.0,12.2,1.0,1.0,1.0,1.0
6.3,15.2,1.0,1.0,0.0,1.0
5.6,14.5,1.0,1.0,1.0,1.0
6.1,11.8,0.0,1.0,0.0,0.0
6.2,13.9,1.0,1.0,0.0,1.0
5.3,11.6,0.0,0.0,0.0,0.0
6.4,13.2,1.0,0.0,1.0,0.0
6.8,14.1,1.0,1.0,1.0,1.0
6.1,11.7,0.0,0.0,0.0,0.0
6.7,13.8,1.0,1.0,0.0,1.0
5.5,12.8,0.0,0.0,0.0,0.0
5.7,13.5,0.0,0.0,1.0,1.0
6.4,13.4,0.0,0.0,0.0,0.0
5.7,13.9,1.0,1.0,1.0,1.0
6.4,11.5,1.0,1.0,1.0,1.0
5.7,12.4,1.0,0.0,1.0,1.0
7.0,14.0,1.0,1.0,1.0,0.0
5.4,15.3,1.0,1.0,1.0,1.0
6.0,12.2,1.0,1.0,1.0,1.0
6.3,15.2,1.0,1.0,1.0,1.0
5.7,12.0,1.0,1.0,1.0,1.0
5.8,12.1,1.0,0.0,1.0,0.0
6.3,13.5,0.0,0.0,1.0,0.0
5.8,14.2,0.0,0.0,0.0,0.0
5.1,14.3,0.0,0.0,0.0,0.0
5.2,11.6,0.0,0.0,1.0,1.0
6.6,14.6,1.0,1.0,1.0,1.0
6.2,14.4,1.0,0.0,1.0,0.0
5.7,13.0,0.0,0.0,0.0,0.0
6.5,13.0,0.0,0.0,0.0,0.0
6.1,12.7,0.0,1.0,0.0,0.0
5.5,12.5,1.0,1.0,0.0,0.0
5.1,11.8,1.0,1.0,1.0,1.0
5.7,13.2,0.0,1.0,1.0,1.0
6.3,14.2,1.0,0.0,0.0,0.0
5.3,13.5,1.0,1.0,1.0,1.0
6.2,11.8,0.0,1.0,0.0,0.0
5.5,14.1,0.0,1.0,0.0,0.0
5.4,12.5,0.0,0.0,0.0,0.0
5.4,13.4,1.0,1.0,1.0,1.0
5.5,13.8,0.0,0.0,0.0,0.0
5.1,12.6,0.0,0.0,0.0,0.0
6.4,12.0,0.0,0.0,0.0,1.0
5.1,14.4,1.0,1.0,1.0,1.0
5.2,15.0,1.0,1.0,1.0,1.0
6.3,13.2,0.0,0.0,0.0,0.0
5.5,14.2,1.0,0.0,0.0,0.0
5.5,11.7,0.0,0.0,0.0,0.0
5.3,12.1,0.0,1.0,0.0,0.0
5.7,12.3,0.0,0.0,1.0,0.0
5.3,12.9,0.0,0.0,0.0,1.0
5.5,11.7,1.0,0.0,0.0,0.0
6.3,12.9,0.0,0.0,1.0,0.0
7.1,15.1,1.0,1.0,1.0,1.0
5.2,13.1,0.0,0.0,0.0,0.0
5.3,11.8,0.0,0.0,0.0,0.0
6.0,13.5,1.0,1.0,1.0,1.0
5.3,14.3,1.0,1.0,1.0,1.0
7.1,12.0,1.0,1.0,0.0,1.0
6.0,15.1,0.0,0.0,1.0,1.0
5.8,11.4,0.0,0.0,0.0,0.0
5.2,11.4,0.0,0.0,0.0,0.0
5.8,12.8,1.0,1.0,1.0,1.0
5.4,14.3,0.0,0.0,0.0,0.0
5.5,11.9,0.0,0.0,0.0,1.0
6.0,12.4,1.0,1.0,1.0,1.0
6.3,14.9,0.0,1.0,0.0,1.0
5.3,13.6,1.0,1.0,1.0,1.0
5.7,11.4,0.0,0.0,0.0,0.0
6.9,11.8,1.0,1.0,1.0,1.0
6.0,15.3,0.0,1.0,1.0,1.0
5.9,13.7,0.0,1.0,0.0,0.0
5.9,14.9,1.0,1.0,1.0,1.0
6.7,14.0,1.0,1.0,1.0,1.0
5.5,13.1,1.0,1.0,1.0,1.0
5.5,13.7,0.0,0.0,0.0,0.0
7.1,12.9,1.0,1.0,1.0,0.0
6.9,13.4,1.0,0.0,1.0,1.0
6.0,14.6,1.0,1.0,1.0,0.0
6.3,11.9,1.0,1.0,1.0,1.0
6.3,15.3,1.0,1.0,1.0,1.0
5.3,13.9,1.0,1.0,1.0,1.0
6.6,15.0,1.0,1.0,1.0,1.0
5.7,13.9,0.0,0.0,0.0,0.0
6.9,15.2,1.0,1.0,0.0,1.0
6.3,12.3,0.0,0.0,1.0,0.0
5.9,15.1,1.0,1.0,1.0,1.0
5.2,12.6,1.0,0.0,0.0,0.0
6.1,11.6,1.0,0.0,1.0,1.0
6.0,14.8,1.0,1.0,1.0,0.0
6.4,14.3,0.0,1.0,0.0,0.0
6.1,14.7,1.0,1.0,1.0,1.0
6.1,12.4,1.0,1.0,1.0,1.0
5.1,12.5,0.0,0.0,0.0,0.0
5.7,13.7,0.0,0.0,0.0,0.0
5.7,13.7,1.0,1.0,1.0,1.0
7.1,15.4,0.0,1.0,1.0,1.0
5.8,13.2,0.0,0.0,0.0,0.0
5.9,13.4,0.0,0.0,0.0,0.0
5.1,13.8,0.0,0.0,0.0,0.0
5.6,12.3,0.0,1.0,0.0,0.0
5.5,13.3,1.0,0.0,0.0,0.0
5.6,12.1,0.0,0.0,1.0,1.0
6.2,12.0,0.0,0.0,0.0,0.0
5.6,14.2,1.0,1.0,1.0,1.0
6.4,14.9,0.0,1.0,1.0,1.0
5.4,13.3,1.0,0.0,1.0,0.0
5.9,13.5,0.0,0.0,0.0,0.0
6.0,12.0,0.0,0.0,0.0,0.0
5.3,11.5,0.0,0.0,1.0,0.0
5.6,13.0,0.0,0.0,0.0,0.0
5.3,13.3,1.0,1.0,1.0,1.0
7.1,14.9,1.0,1.0,1.0,0.0
6.1,13.9,0.0,0.0,0.0,0.0
6.1,11.7,0.0,0.0,0.0,1.0
6.0,12.4,0.0,0.0,0.0,0.0
6.6,14.8,0.0,1.0,1.0,0.0
5.2,15.5,1.0,1.0,1.0,1.0
6.2,13.4,0.0,0.0,0.0,0.0
5.9,11.5,0.0,0.0,0.0,0.0
5.4,12.8,0.0,0.0,0.0,0.0
5.4,14.1,0.0,0.0,1.0,0.0
6.2,12.4,1.0,0.0,0.0,0.0
5.9,14.9,1.0,1.0,0.0,1.0
6.5,15.5,1.0,0.0,1.0,1.0
5.9,14.6,1.0,0.0,1.0,1.0
6.1,13.0,1.0,1.0,1.0,1.0
5.6,12.5,0.0,0.0,0.0,0.0
5.2,12.9,1.0,1.0,1.0,1.0
5.2,15.4,1.0,1.0,1.0,1.0
7.1,12.8,1.0,1.0,0.0,1.0
5.9,12.3,0.0,0.0,0.0,1.0
6.1,12.8,0.0,0.0,1.0,0.0
7.1,13.5,1.0,1.0,1.0,1.0
5.3,13.5,0.0,0.0,0.0,0.0
6.4,13.0,0.0,0.0,1.0,0.0
6.5,13.9,0.0,0.0,1.0,0.0
6.4,11.8,1.0,1.0,0.0,1.0
5.8,13.2,0.0,0.0,0.0,0.0
5.4,11.9,0.0,0.0,0.0,0.0
6.3,13.8,1.0,1.0,1.0,1.0
6.1,12.0,0.0,0.0,0.0,0.0
6.6,12.9,0.0,1.0,1.0,1.0
5.2,11.8,0.0,0.0,1.0,0.0
6.0,12.7,0.0,0.0,0.0,0.0
6.4,14.1,0.0,1.0,0.0,0.0
5.3,13.1,1.0,1.0,1.0,0.0
5.8,13.3,0.0,0.0,1.0,1.0
5.5,12.0,0.0,0.0,0.0,0.0
5.1,15.0,1.0,1.0,1.0,1.0
7.0,14.1,0.0,1.0,1.0,1.0
6.4,13.2,1.0,1.0,1.0,1.0
5.3,13.9,0.0,1.0,1.0,1.0
5.7,13.2,0.0,0.0,0.0,1.0
6.2,14.1,0.0,0.0,0.0,0.0
5.9,12.9,0.0,0.0,0.0,0.0
6.2,15.0,1.0,1.0,1.0,1.0
5.6,11.4,0.0,0.0,0.0,0.0
5.4,12.6,0.0,0.0,0.0,1.0
6.7,12.8,1.0,1.0,1.0,1.0
5.2,13.8,0.0,0.0,0.0,0.0
5.8,14.5,0.0,1.0,1.0,0.0
5.7,12.2,0.0,1.0,0.0,0.0
5.5,14.3,1.0,1.0,1.0,0.0
6.0,14.0,0.0,0.0,1.0,0.0
6.9,11.6,1.0,1.0,1.0,1.0
5.3,12.0,0.0,0.0,0.0,0.0
6.6,12.5,1.0,0.0,1.0,1.0
5.6,15.0,0.0,1.0,1.0,1.0
5.5,11.7,0.0,0.0,0.0,0.0
5.3,14.3,1.0,1.0,1.0,1.0
5.5,11.8,0.0,0.0,0.0,0.0
5.1,12.2,1.0,1.0,1.0,1.0
6.1,11.8,1.0,0.0,1.0,1.0
5.2,11.4,0.0,0.0,0.0,0.0
5.5,13.9,0.0,0.0,0.0,1.0
5.8,12.2,0.0,0.0,0.0,0.0
5.8,11.6,1.0,1.0,1.0,1.0
5.7,12.5,1.0,1.0,1.0,1.0
5.6,12.2,0.0,0.0,0.0,0.0
5.9,14.3,1.0,1.0,1.0,1.0
6.3,14.2,0.0,1.0,0.0,0.0
5.2,11.9,1.0,0.0,1.0,1.0
5.3,11.8,0.0,0.0,0.0,0.0
7.0,15.0,1.0,1.0,1.0,1.0
6.5,11.9,0.0,0.0,0.0,0.0
5.9,11.5,1.0,1.0,1.0,1.0
5.9,15.2,0.0,1.0,1.0,1.0
6.0,14.1,1.0,1.0,1.0,1.0
6.6,13.9,1.0,1.0,1.0,1.0
6.5,11.8,1.0,0.0,0.0,0.0
6.2,11.5,1.0,1.0,1.0,1.0
5.2,12.0,0.0,0.0,0.0,0.0
6.0,14.3,1.0,0.0,0.0,0.0
5.2,13.6,1.0,1.0,1.0,0.0
6.6,15.1,1.0,1.0,0.0,1.0
6.3,14.1,1.0,0.0,1.0,0.0
5.8,13.7,0.0,0.0,0.0,0.0
6.8,12.5,1.0,1.0,1.0,1.0
6.2,12.6,0.0,0.0,0.0,0.0
6.2,14.0,0.0,1.0,0.0,1.0
5.8,12.2,0.0,0.0,0.0,0.0
6.1,15.2,1.0,1.0,1.0,1.0
5.2,14.1,0.0,0.0,1.0,0.0
6.3,12.8,0.0,0.0,0.0,0.0
6.6,11.8,1.0,1.0,1.0,0.0
5.6,15.5,1.0,1.0,1.0,1.0
5.4,12.4,0.0,0.0,0.0,0.0
6.5,15.1,1.0,0.0,1.0,1.0
5.6,13.6,1.0,1.0,1.0,1.0
5.6,13.3,0.0,1.0,1.0,1.0
5.2,11.7,0.0,0.0,1.0,0.0
6.5,12.7,0.0,0.0,0.0,0.0
5.4,13.1,1.0,1.0,1.0,0.0
6.6,14.6,0.0,0.0,1.0,1.0
5.3,12.3,0.0,0.0,0.0,0.0
6.4,14.1,0.0,0.0,0.0,0.0
6.3,13.7,1.0,1.0,1.0,0.0
5.4,12.6,1.0,1.0,1.0,1.0
6.3,11.9,0.0,0.0,1.0,1.0
6.5,11.4,0.0,0.0,0.0,0.0
5.1,12.6,1.0,1.0,1.0,0.0
5.5,13.8,1.0,1.0,1.0,1.0
6.2,11.9,0.0,0.0,0.0,0.0
6.7,13.7,1.0,1.0,1.0,1.0
6.6,12.7,1.0,1.0,1.0,1.0
5.5,13.6,0.0,0.0,0.0,0.0
6.7,14.2,0.0,1.0,1.0,1.0
7.1,12.3,1.0,1.0,1.0,1.0
5.5,12.6,0.0,0.0,0.0,0.0
5.9,12.3,0.0,0.0,0.0,0.0
5.5,12.3,1.0,1.0,1.0,1.0
6.0,14.0,1.0,1.0,1.0,1.0
5.2,12.1,1.0,1.0,1.0,1.0
5.7,12.0,1.0,1.0,1.0,1.0
6.0,13.2,1.0,0.0,0.0,0.0
6.0,13.9,1.0,1.0,1.0,1.0
5.6,12.2,0.0,0.0,0.0,0.0
5.6,14.0,0.0,0.0,0.0,0.0
6.1,14.9,1.0,1.0,1.0,1.0
5.7,12.7,1.0,1.0,1.0,1.0
5.4,14.2,1.0,0.0,0.0,1.0
5.1,12.3,0.0,0.0,0.0,0.0
6.5,13.5,0.0,0.0,0.0,0.0
5.8,11.5,0.0,1.0,0.0,0.0
6.0,13.9,0.0,0.0,0.0,0.0
6.3,15.3,1.0,1.0,1.0,1.0
6.0,13.5,0.0,1.0,1.0,1.0
5.7,15.4,1.0,1.0,1.0,1.0
